5.0197	26835.00000
5.0328	26617.00000
5.0460	26305.00000
5.0591	26503.00000
5.0722	26548.00000
5.0853	26236.00000
5.0985	26498.00000
5.1116	26297.00000
5.1247	26238.00000
5.1379	26209.00000
5.1510	26330.00000
5.1641	26187.00000
5.1773	26164.00000
5.1904	25868.00000
5.2035	26276.00000
5.2166	25922.00000
5.2298	25717.00000
5.2429	25823.00000
5.2560	26269.00000
5.2692	26015.00000
5.2823	26147.00000
5.2954	25998.00000
5.3086	25840.00000
5.3217	25899.00000
5.3348	25942.00000
5.3480	25564.00000
5.3611	25536.00000
5.3742	25701.00000
5.3873	25722.00000
5.4005	25436.00000
5.4136	25114.00000
5.4267	25249.00000
5.4399	25417.00000
5.4530	25300.00000
5.4661	25090.00000
5.4793	25132.00000
5.4924	25291.00000
5.5055	25167.00000
5.5186	25082.00000
5.5318	25062.00000
5.5449	24800.00000
5.5580	24996.00000
5.5712	24837.00000
5.5843	24979.00000
5.5974	25023.00000
5.6106	24876.00000
5.6237	24930.00000
5.6368	24545.00000
5.6499	24558.00000
5.6631	24795.00000
5.6762	24589.00000
5.6893	24433.00000
5.7025	24487.00000
5.7156	24609.00000
5.7287	24578.00000
5.7419	24589.00000
5.7550	24185.00000
5.7681	24479.00000
5.7813	24351.00000
5.7944	24511.00000
5.8075	24222.00000
5.8206	24076.00000
5.8338	23923.00000
5.8469	24027.00000
5.8600	24368.00000
5.8732	23864.00000
5.8863	23958.00000
5.8994	24083.00000
5.9126	23903.00000
5.9257	23730.00000
5.9388	23941.00000
5.9519	23960.00000
5.9651	23734.00000
5.9782	23720.00000
5.9913	23385.00000
6.0045	23589.00000
6.0176	23368.00000
6.0307	23550.00000
6.0439	23415.00000
6.0570	23371.00000
6.0701	23017.00000
6.0832	22973.00000
6.0964	23231.00000
6.1095	22891.00000
6.1226	22939.00000
6.1358	22933.00000
6.1489	22985.00000
6.1620	22495.00000
6.1752	22626.00000
6.1883	22929.00000
6.2014	22841.00000
6.2146	22766.00000
6.2277	22339.00000
6.2408	22597.00000
6.2539	22753.00000
6.2671	22055.00000
6.2802	22357.00000
6.2933	22217.00000
6.3065	22179.00000
6.3196	22354.00000
6.3327	22327.00000
6.3459	22100.00000
6.3590	22040.00000
6.3721	22030.00000
6.3852	21818.00000
6.3984	21857.00000
6.4115	21820.00000
6.4246	22056.00000
6.4378	21628.00000
6.4509	21562.00000
6.4640	21815.00000
6.4772	21398.00000
6.4903	21704.00000
6.5034	21510.00000
6.5165	21679.00000
6.5297	21151.00000
6.5428	21398.00000
6.5559	21108.00000
6.5691	21458.00000
6.5822	21168.00000
6.5953	21216.00000
6.6085	21318.00000
6.6216	20993.00000
6.6347	21086.00000
6.6479	21125.00000
6.6610	20941.00000
6.6741	20706.00000
6.6872	20733.00000
6.7004	21149.00000
6.7135	20720.00000
6.7266	20832.00000
6.7398	20434.00000
6.7529	20422.00000
6.7660	20419.00000
6.7792	20479.00000
6.7923	20404.00000
6.8054	20310.00000
6.8185	20405.00000
6.8317	20132.00000
6.8448	20079.00000
6.8579	20219.00000
6.8711	19751.00000
6.8842	20237.00000
6.8973	20171.00000
6.9105	19650.00000
6.9236	19784.00000
6.9367	19869.00000
6.9498	19903.00000
6.9630	19494.00000
6.9761	19706.00000
6.9892	19550.00000
7.0024	19508.00000
7.0155	19368.00000
7.0286	19549.00000
7.0418	19407.00000
7.0549	19426.00000
7.0680	19313.00000
7.0811	19036.00000
7.0943	19191.00000
7.1074	19187.00000
7.1205	19086.00000
7.1337	19168.00000
7.1468	19116.00000
7.1599	18863.00000
7.1731	18944.00000
7.1862	19137.00000
7.1993	18651.00000
7.2125	18694.00000
7.2256	18659.00000
7.2387	18921.00000
7.2518	18705.00000
7.2650	18558.00000
7.2781	18426.00000
7.2912	18407.00000
7.3044	18576.00000
7.3175	18427.00000
7.3306	18351.00000
7.3438	18386.00000
7.3569	18439.00000
7.3700	18026.00000
7.3831	17989.00000
7.3963	18061.00000
7.4094	17847.00000
7.4225	18186.00000
7.4357	17933.00000
7.4488	18156.00000
7.4619	17863.00000
7.4751	17758.00000
7.4882	17796.00000
7.5013	17859.00000
7.5144	17926.00000
7.5276	17578.00000
7.5407	17543.00000
7.5538	17588.00000
7.5670	17415.00000
7.5801	17501.00000
7.5932	17186.00000
7.6064	17595.00000
7.6195	17416.00000
7.6326	17270.00000
7.6458	17481.00000
7.6589	17339.00000
7.6720	17098.00000
7.6851	17056.00000
7.6983	17021.00000
7.7114	17045.00000
7.7245	16973.00000
7.7377	17059.00000
7.7508	16888.00000
7.7639	16789.00000
7.7771	16885.00000
7.7902	16921.00000
7.8033	16887.00000
7.8164	16948.00000
7.8296	16721.00000
7.8427	16825.00000
7.8558	16739.00000
7.8690	16702.00000
7.8821	16642.00000
7.8952	16596.00000
7.9084	16617.00000
7.9215	16601.00000
7.9346	16469.00000
7.9477	16400.00000
7.9609	16537.00000
7.9740	16168.00000
7.9871	16110.00000
8.0003	16053.00000
8.0134	16312.00000
8.0265	16186.00000
8.0397	16233.00000
8.0528	16155.00000
8.0659	16012.00000
8.0791	16102.00000
8.0922	15985.00000
8.1053	16002.00000
8.1184	15990.00000
8.1316	15825.00000
8.1447	15845.00000
8.1578	15696.00000
8.1710	15514.00000
8.1841	15905.00000
8.1972	15853.00000
8.2104	15683.00000
8.2235	15759.00000
8.2366	15610.00000
8.2497	15376.00000
8.2629	15642.00000
8.2760	15684.00000
8.2891	15535.00000
8.3023	15605.00000
8.3154	15346.00000
8.3285	15553.00000
8.3417	15571.00000
8.3548	15537.00000
8.3679	15434.00000
8.3810	15442.00000
8.3942	15288.00000
8.4073	15332.00000
8.4204	15204.00000
8.4336	15150.00000
8.4467	15172.00000
8.4598	15072.00000
8.4730	15055.00000
8.4861	14890.00000
8.4992	15050.00000
8.5124	15082.00000
8.5255	15021.00000
8.5386	15096.00000
8.5517	15102.00000
8.5649	14919.00000
8.5780	15026.00000
8.5911	15220.00000
8.6043	14985.00000
8.6174	14741.00000
8.6305	14562.00000
8.6437	14779.00000
8.6568	14743.00000
8.6699	14820.00000
8.6830	14792.00000
8.6962	14741.00000
8.7093	14581.00000
8.7224	14562.00000
8.7356	14673.00000
8.7487	14545.00000
8.7618	14478.00000
8.7750	14244.00000
8.7881	14384.00000
8.8012	14576.00000
8.8143	14481.00000
8.8275	14235.00000
8.8406	14469.00000
8.8537	14402.00000
8.8669	14361.00000
8.8800	14436.00000
8.8931	14419.00000
8.9063	14267.00000
8.9194	14145.00000
8.9325	14023.00000
8.9457	14169.00000
8.9588	14194.00000
8.9719	14198.00000
8.9850	14254.00000
8.9982	14155.00000
9.0113	13961.00000
9.0244	14265.00000
9.0376	14091.00000
9.0507	13960.00000
9.0638	14261.00000
9.0770	14008.00000
9.0901	14089.00000
9.1032	14074.00000
9.1163	14033.00000
9.1295	13854.00000
9.1426	13875.00000
9.1557	13869.00000
9.1689	13862.00000
9.1820	13715.00000
9.1951	13901.00000
9.2083	13586.00000
9.2214	13738.00000
9.2345	13818.00000
9.2476	13769.00000
9.2608	13659.00000
9.2739	13858.00000
9.2870	13610.00000
9.3002	13639.00000
9.3133	13792.00000
9.3264	13439.00000
9.3396	13724.00000
9.3527	13596.00000
9.3658	13570.00000
9.3789	13577.00000
9.3921	13445.00000
9.4052	13335.00000
9.4183	13491.00000
9.4315	13603.00000
9.4446	13402.00000
9.4577	13364.00000
9.4709	13434.00000
9.4840	13588.00000
9.4971	13492.00000
9.5103	13213.00000
9.5234	13377.00000
9.5365	13251.00000
9.5496	13496.00000
9.5628	13410.00000
9.5759	13482.00000
9.5890	13303.00000
9.6022	13245.00000
9.6153	13217.00000
9.6284	13243.00000
9.6416	13268.00000
9.6547	13188.00000
9.6678	13206.00000
9.6809	13108.00000
9.6941	13307.00000
9.7072	13248.00000
9.7203	13262.00000
9.7335	13360.00000
9.7466	13183.00000
9.7597	13152.00000
9.7729	12995.00000
9.7860	13118.00000
9.7991	13223.00000
9.8122	13244.00000
9.8254	12974.00000
9.8385	13126.00000
9.8516	13200.00000
9.8648	13097.00000
9.8779	13071.00000
9.8910	12917.00000
9.9042	13102.00000
9.9173	13033.00000
9.9304	12995.00000
9.9436	12887.00000
9.9567	13094.00000
9.9698	13006.00000
9.9829	12779.00000
9.9961	12950.00000
10.0092	12952.00000
10.0223	12916.00000
10.0355	13040.00000
10.0486	13012.00000
10.0617	13018.00000
10.0749	12961.00000
10.0880	13092.00000
10.1011	12991.00000
10.1142	13097.00000
10.1274	12999.00000
10.1405	12884.00000
10.1536	12857.00000
10.1668	12823.00000
10.1799	12926.00000
10.1930	12873.00000
10.2062	13097.00000
10.2193	12867.00000
10.2324	12899.00000
10.2455	12775.00000
10.2587	12773.00000
10.2718	12805.00000
10.2849	12739.00000
10.2981	12713.00000
10.3112	12858.00000
10.3243	12945.00000
10.3375	12821.00000
10.3506	12804.00000
10.3637	12929.00000
10.3769	12907.00000
10.3900	12855.00000
10.4031	12736.00000
10.4162	12670.00000
10.4294	12707.00000
10.4425	12823.00000
10.4556	12882.00000
10.4688	12820.00000
10.4819	12758.00000
10.4950	12740.00000
10.5082	12652.00000
10.5213	12688.00000
10.5344	12930.00000
10.5475	12835.00000
10.5607	12828.00000
10.5738	12498.00000
10.5869	12902.00000
