##2D##2048 128#Comment or legend
Implementation in progress
##N_F2=2048
##N_F1=128
##Freq_F2=278.221
##Freq_F1=1051.06
##X0_F2=7264.32
##X0_F1=-53668.1
##dX_F2=-28.7224
##dX_F1=-468.75
##SW_F2=58823.5
##SW_F1=60000
##DATA##
-94759.3	-94473.7	-94188.6	-93904.2	-93620.3	-93336.9	-93054.1	-92771.9	-92490.3	-92209.2	-91928.6	-91648.7	-91369.3	-91090.4	-90812.1	-90534.4	-90257.2	-89980.6	-89704.6	-89429.1	-89154.1	-88879.7	-88605.9	-88332.6	-88059.9	-87787.7	-87516.1	-87245	-86974.5	-86704.6	-86435.1	-86166.3	-85898	-85630.2	-85363	-85096.3	-84830.2	-84564.6	-84299.6	-84035.1	-83771.1	-83507.7	-83244.9	-82982.6	-82720.8	-82459.6	-82198.9	-81938.7	-81679.1	-81420.1	-81161.5	-80903.6	-80646.1	-80389.2	-80132.8	-79877	-79621.7	-79366.9	-79112.7	-78859	-78605.8	-78353.2	-78101.1	-77849.5	-77598.5	-77348	-77098	-76848.6	-76599.7	-76351.3	-76103.4	-75856.1	-75609.3	-75363	-75117.3	-74872.1	-74627.4	-74383.2	-74139.6	-73896.4	-73653.8	-73411.7	-73170.2	-72929.1	-72688.6	-72448.6	-72209.1	-71970.2	-71731.8	-71493.8	-71256.4	-71019.5	-70783.2	-70547.3	-70312	-70077.1	-69842.8	-69609	-69375.7	-69142.9	-68910.7	-68678.9	-68447.7	-68216.9	-67986.7	-67757	-67527.8	-67299.1	-67070.9	-66843.2	-66616	-66389.4	-66163.2	-65937.5	-65712.4	-65487.7	-65263.6	-65039.9	-64816.8	-64594.1	-64371.9	-64150.3	-63929.2	-63708.5	-63488.3	-63268.7	-63049.5	-62830.9	-62612.7	-62395	-62177.9	-61961.2	-61745	-61529.3	-61314.1	-61099.4	-60885.2	-60671.5	-60458.2	-60245.5	-60033.2	-59821.5	-59610.2	-59399.4	-59189.1	-58979.3	-58770	-58561.1	-58352.8	-58144.9	-57937.5	-57730.6	-57524.2	-57318.2	-57112.8	-56907.8	-56703.3	-56499.3	-56295.7	-56092.7	-55890.1	-55688	-55486.4	-55285.2	-55084.6	-54884.4	-54684.6	-54485.4	-54286.6	-54088.3	-53890.5	-53693.2	-53496.3	-53299.9	-53103.9	-52908.5	-52713.5	-52518.9	-52324.9	-52131.3	-51938.1	-51745.5	-51553.3	-51361.6	-51170.3	-50979.5	-50789.2	-50599.3	-50409.9	-50220.9	-50032.5	-49844.4	-49656.9	-49469.8	-49283.1	-49096.9	-48911.2	-48726	-48541.2	-48356.8	-48172.9	-47989.5	-47806.5	-47624	-47441.9	-47260.3	-47079.1	-46898.4	-46718.1	-46538.3	-46358.9	-46180	-46001.6	-45823.5	-45646	-45468.9	-45292.2	-45116	-44940.2	-44764.9	-44590	-44415.5	-44241.5	-44068	-43894.9	-43722.2	-43550	-43378.2	-43206.9	-43036	-42865.5	-42695.5	-42525.9	-42356.8	-42188	-42019.8	-41851.9	-41684.5	-41517.6	-41351	-41184.9	-41019.3	-40854.1	-40689.3	-40524.9	-40361	-40197.5	-40034.4	-39871.8	-39709.5	-39547.8	-39386.4	-39225.5	-39065	-38904.9	-38745.2	-38586	-38427.2	-38268.8	-38110.9	-37953.4	-37796.3	-37639.6	-37483.3	-37327.5	-37172.1	-37017.1	-36862.5	-36708.3	-36554.6	-36401.3	-36248.3	-36095.8	-35943.8	-35792.1	-35640.9	-35490	-35339.6	-35189.6	-35040	-34890.8	-34742.1	-34593.7	-34445.8	-34298.2	-34151.1	-34004.4	-33858.1	-33712.2	-33566.7	-33421.6	-33276.9	-33132.6	-32988.7	-32845.3	-32702.2	-32559.5	-32417.3	-32275.4	-32134	-31992.9	-31852.3	-31712	-31572.1	-31432.7	-31293.6	-31155	-31016.7	-30878.8	-30741.4	-30604.3	-30467.6	-30331.3	-30195.4	-30059.9	-29924.8	-29790.1	-29655.8	-29521.9	-29388.3	-29255.2	-29122.4	-28990	-28858.1	-28726.5	-28595.3	-28464.4	-28334	-28203.9	-28074.3	-27945	-27816.1	-27687.6	-27559.5	-27431.7	-27304.3	-27177.3	-27050.7	-26924.5	-26798.7	-26673.2	-26548.1	-26423.4	-26299.1	-26175.1	-26051.5	-25928.3	-25805.5	-25683	-25561	-25439.2	-25317.9	-25196.9	-25076.4	-24956.1	-24836.3	-24716.8	-24597.7	-24479	-24360.6	-24242.6	-24124.9	-24007.7	-23890.8	-23774.2	-23658	-23542.2	-23426.8	-23311.7	-23197	-23082.6	-22968.6	-22855	-22741.7	-22628.8	-22516.3	-22404.1	-22292.2	-22180.7	-22069.6	-21958.9	-21848.4	-21738.4	-21628.7	-21519.4	-21410.4	-21301.7	-21193.4	-21085.5	-20977.9	-20870.7	-20763.8	-20657.3	-20551.1	-20445.3	-20339.8	-20234.7	-20129.9	-20025.5	-19921.4	-19817.6	-19714.2	-19611.2	-19508.5	-19406.1	-19304.1	-19202.4	-19101	-19000	-18899.4	-18799.1	-18699.1	-18599.5	-18500.1	-18401.2	-18302.6	-18204.3	-18106.3	-18008.7	-17911.4	-17814.5	-17717.9	-17621.6	-17525.6	-17430	-17334.7	-17239.8	-17145.2	-17050.9	-16956.9	-16863.3	-16770	-16677	-16584.4	-16492	-16400	-16308.4	-16217	-16126	-16035.3	-15945	-15854.9	-15765.2	-15675.8	-15586.7	-15497.9	-15409.5	-15321.4	-15233.6	-15146.1	-15058.9	-14972.1	-14885.6	-14799.3	-14713.4	-14627.9	-14542.6	-14457.6	-14373	-14288.7	-14204.7	-14121	-14037.6	-13954.5	-13871.7	-13789.3	-13707.1	-13625.3	-13543.7	-13462.5	-13381.6	-13301	-13220.7	-13140.7	-13061	-12981.6	-12902.5	-12823.7	-12745.2	-12667	-12589.2	-12511.6	-12434.3	-12357.3	-12280.6	-12204.3	-12128.2	-12052.4	-11976.9	-11901.7	-11826.8	-11752.2	-11677.9	-11603.9	-11530.2	-11456.8	-11383.6	-11310.8	-11238.2	-11166	-11094	-11022.3	-10951	-10879.9	-10809	-10738.5	-10668.3	-10598.3	-10528.7	-10459.3	-10390.2	-10321.4	-10252.9	-10184.6	-10116.7	-10049	-9981.6	-9914.48	-9847.65	-9781.1	-9714.82	-9648.83	-9583.11	-9517.67	-9452.51	-9387.62	-9323.01	-9258.68	-9194.62	-9130.83	-9067.32	-9004.09	-8941.12	-8878.43	-8816.01	-8753.86	-8691.98	-8630.37	-8569.03	-8507.96	-8447.15	-8386.62	-8326.35	-8266.35	-8206.61	-8147.14	-8087.93	-8028.99	-7970.32	-7911.9	-7853.75	-7795.86	-7738.24	-7680.87	-7623.77	-7566.92	-7510.33	-7454.01	-7397.94	-7342.13	-7286.58	-7231.28	-7176.24	-7121.45	-7066.92	-7012.65	-6958.62	-6904.86	-6851.34	-6798.08	-6745.06	-6692.3	-6639.79	-6587.53	-6535.52	-6483.76	-6432.25	-6380.98	-6329.97	-6279.19	-6228.67	-6178.39	-6128.36	-6078.57	-6029.02	-5979.72	-5930.66	-5881.84	-5833.26	-5784.93	-5736.84	-5688.98	-5641.37	-5593.99	-5546.86	-5499.96	-5453.3	-5406.87	-5360.68	-5314.73	-5269.01	-5223.53	-5178.28	-5133.26	-5088.48	-5043.93	-4999.61	-4955.52	-4911.67	-4868.04	-4824.64	-4781.47	-4738.53	-4695.82	-4653.34	-4611.08	-4569.05	-4527.24	-4485.66	-4444.31	-4403.18	-4362.27	-4321.58	-4281.12	-4240.88	-4200.86	-4161.06	-4121.48	-4082.12	-4042.98	-4004.06	-3965.35	-3926.87	-3888.6	-3850.55	-3812.71	-3775.09	-3737.68	-3700.48	-3663.5	-3626.74	-3590.18	-3553.84	-3517.71	-3481.79	-3446.08	-3410.58	-3375.29	-3340.2	-3305.33	-3270.66	-3236.2	-3201.95	-3167.9	-3134.05	-3100.41	-3066.98	-3033.75	-3000.72	-2967.9	-2935.27	-2902.85	-2870.63	-2838.61	-2806.79	-2775.17	-2743.74	-2712.52	-2681.49	-2650.66	-2620.02	-2589.58	-2559.34	-2529.29	-2499.44	-2469.78	-2440.31	-2411.03	-2381.95	-2353.06	-2324.36	-2295.85	-2267.53	-2239.39	-2211.45	-2183.7	-2156.13	-2128.75	-2101.55	-2074.55	-2047.72	-2021.09	-1994.63	-1968.36	-1942.27	-1916.37	-1890.65	-1865.11	-1839.75	-1814.57	-1789.57	-1764.75	-1740.1	-1715.64	-1691.35	-1667.25	-1643.31	-1619.56	-1595.97	-1572.57	-1549.34	-1526.28	-1503.39	-1480.68	-1458.14	-1435.77	-1413.57	-1391.54	-1369.68	-1348	-1326.48	-1305.12	-1283.94	-1262.92	-1242.07	-1221.39	-1200.87	-1180.52	-1160.33	-1140.3	-1120.44	-1100.74	-1081.2	-1061.82	-1042.61	-1023.55	-1004.65	-985.919	-967.342	-948.923	-930.662	-912.557	-894.61	-876.818	-859.182	-841.701	-824.375	-807.202	-790.182	-773.315	-756.6	-740.037	-723.625	-707.363	-691.251	-675.289	-659.475	-643.81	-628.292	-612.922	-597.698	-582.621	-567.688	-552.901	-538.258	-523.759	-509.404	-495.191	-481.12	-467.191	-453.403	-439.756	-426.248	-412.88	-399.651	-386.56	-373.607	-360.792	-348.112	-335.569	-323.162	-310.889	-298.751	-286.747	-274.876	-263.138	-251.533	-240.059	-228.716	-217.503	-206.421	-195.468	-184.644	-173.949	-163.381	-152.941	-142.627	-132.439	-122.377	-112.44	-102.628	-92.9393	-83.3742	-73.9319	-64.6118	-55.4136	-46.3365	-37.38	-28.5436	-19.8266	-11.2287	-2.74916	5.61253	13.8569	21.9846	29.996	37.8918	45.6726	53.3388	60.8911	68.3299	75.6559	82.8696	89.9715	96.9622	103.842	110.612	117.273	123.825	130.268	136.603	142.831	148.953	154.968	160.878	166.682	172.383	177.979	183.473	188.863	194.152	199.339	204.425	209.411	214.298	219.086	223.775	228.367	232.863	237.262	241.567	245.778	249.896	253.923	257.863	261.719	265.495	269.18	272.771	276.271	279.671	282.989	286.208	289.344	292.388	295.344	298.218	300.993	303.692	306.294	308.818	311.255	313.606	315.884	318.061	320.172	322.188	324.131	325.992	327.77	329.482	331.093	332.645	334.105	335.496	336.813	338.045	339.222	340.296	341.318	342.251	343.121	343.923	344.638	345.308	345.874	346.396	346.832	347.207	347.525	347.751	347.941	348.028	348.077	348.045	347.953	347.816	347.578	347.318	346.953	346.556	346.084	345.553	344.989	344.314	343.629	342.84	342.024	341.141	340.195	339.231	338.146	337.063	335.877	334.668	333.4	332.065	330.727	329.257	327.802	326.246	324.668	323.044	321.343	319.655	317.828	316.024	314.123	312.201	310.249	308.204	306.189	304.029	301.901	299.681	297.439	295.184	292.817	290.497	288.032	285.601	283.087	280.548	278.015	275.349	272.745	269.998	267.288	264.505	261.69	258.902	255.959	253.094	250.09	247.122	244.095	241.025	238.003	234.808	231.703	228.466	225.261	222.015	218.711	215.475	212.053	208.73	205.283	201.865	198.424	194.907	191.474	187.853	184.333	180.701	177.091	173.48	169.772	166.162	162.368	158.674	154.882	151.104	147.348	143.471	139.704	135.765	131.919	127.993	124.071	120.194	116.173	112.273	108.216	104.243	100.209	96.1671	92.1913	88.0554	84.0462	79.8985	75.8247	71.7102	67.5752	63.5228	59.3029	55.2114	51.0006	46.8535	42.6864	38.4857	34.3792	30.1086	25.9626	21.7178	17.5263	13.3356	9.09773	4.96122	0.67384	-3.49735	-7.74647	-11.9522	-16.1372	-20.3822	-24.522	-28.7928	-32.9587	-37.1817	-41.3704	-45.5203	-49.7409	-53.8548	-58.0764	-62.2056	-66.3716	-70.5115	-74.5975	-78.7604	-82.8171	-86.9579	-91.0182	-95.0962	-99.155	-103.149	-107.219	-111.187	-115.215	-119.174	-123.133	-127.079	-130.952	-134.895	-138.741	-142.627	-146.451	-150.261	-154.061	-157.785	-161.567	-165.258	-168.97	-172.628	-176.258	-179.881	-183.427	-187.015	-190.519	-194.028	-197.488	-200.908	-204.322	-207.661	-211.023	-214.309	-217.586	-220.816	-223.998	-227.173	-230.273	-233.38	-236.418	-239.434	-242.404	-245.32	-248.225	-251.058	-253.882	-256.64	-259.367	-262.049	-264.671	-267.278	-269.812	-272.326	-274.777	-277.187	-279.552	-281.853	-284.132	-286.341	-288.517	-290.632	-292.699	-294.719	-296.674	-298.597	-300.451	-302.264	-304.016	-305.714	-307.361	-308.942	-310.484	-311.956	-313.38	-314.742	-316.044	-317.293	-318.474	-319.607	-320.671	-321.679	-322.624	-323.505	-324.329	-325.083	-325.783	-326.412	-326.98	-327.482	-327.916	-328.289	-328.59	-328.83	-328.998	-329.1	-329.133	-329.095	-328.991	-328.813	-328.568	-328.249	-327.859	-327.397	-326.861	-326.254	-325.571	-324.815	-323.983	-323.076	-322.094	-321.033	-319.897	-318.682	-317.391	-316.02	-314.57	-313.04	-311.429	-309.739	-307.967	-306.113	-304.177	-302.158	-300.055	-297.868	-295.598	-293.241	-290.8	-288.272	-285.658	-282.956	-280.167	-277.29	-274.323	-271.268	-268.122	-264.887	-261.56	-258.142	-254.633	-251.032	-247.337	-243.549	-239.666	-235.688	-231.614	-227.445	-223.179	-218.816	-214.355	-209.796	-205.138	-200.382	-195.525	-190.568	-185.511	-180.352	-175.091	-169.728	-164.262	-158.692	-153.018	-147.24	-141.356	-135.367	-129.272	-123.07	-116.76	-110.343	-103.817	-97.1824	-90.4381	-83.5838	-76.6189	-69.5428	-62.3551	-55.055	-47.6422	-40.116	-32.4759	-24.7214	-16.8518	-8.86674	-0.765527	7.45234	15.7874	24.2403	32.8114	41.5014	50.3109	59.2403	68.2902	77.4612	86.7538	96.1686	105.706	115.367	125.152	135.061	145.095	155.254	165.54	175.952	186.491	197.158	207.953	218.877	229.93	241.114	252.427	263.872	275.448	287.157	298.998	310.972	323.08	335.323	347.7	360.213	372.862	385.647	398.57	411.63	424.828	438.165	451.641	465.257	479.014	492.912	506.951	521.132	535.456	549.923	564.533	579.288	594.188	609.234	624.425	639.762	655.247	670.879	686.66	702.589	718.668	734.896	751.275	767.804	784.485	801.318	818.304	835.443	852.735	870.182	887.783	905.54	923.453	941.522	959.748	978.132	996.674	1015.37	1034.23	1053.25	1072.43	1091.77	1111.28	1130.94	1150.77	1170.76	1190.91	1211.23	1231.71	1252.36	1273.17	1294.15	1315.3	1336.61	1358.1	1379.75	1401.57	1423.56	1445.72	1468.05	1490.55	1513.23	1536.07	1559.09	1582.29	1605.65	1629.2	1652.91	1676.81	1700.88	1725.12	1749.55	1774.15	1798.93	1823.89	1849.03	1874.35	1899.85	1925.53	1951.4	1977.44	2003.67	2030.09	2056.68	2083.46	2110.43	2137.58	2164.92	2192.45	2220.16	2248.06	2276.15	2304.43	2332.9	2361.56	2390.41	2419.45	2448.68	2478.11	2507.72	2537.53	2567.54	2597.74	2628.14	2658.73	2689.51	2720.5	2751.68	2783.06	2814.64	2846.41	2878.39	2910.57	2942.94	2975.52	3008.3	3041.29	3074.47	3107.86	3141.45	3175.25	3209.25	3243.46	3277.88	3312.5	3347.33	3382.36	3417.61	3453.06	3488.73	3524.6	3560.68	3596.98	3633.49	3670.21	3707.14	3744.29	3781.65	3819.22	3857.01	3895.01	3933.24	3971.67	4010.33	4049.2	4088.29	4127.6	4167.14	4206.89	4246.86	4287.05	4327.46	4368.1	4408.96	4450.04	4491.34	4532.87	4574.63	4616.61	4658.82	4701.25	4743.91	4786.8	4829.92	4873.27	4916.84	4960.65	5004.68	5048.95	5093.45	5138.18	5183.14	5228.34	5273.77	5319.44	5365.34	5411.48	5457.85	5504.46	5551.3	5598.39	5645.71	5693.27	5741.07	5789.11	5837.39	5885.91	5934.68	5983.68	6032.93	6082.42	6132.16	6182.14	6232.36	6282.83	6333.55	6384.51	6435.72	6487.18	6538.89	6590.84	6643.05	6695.5	6748.21	6801.16	6854.37	6907.83	6961.54	7015.51	7069.73	7124.2	7178.93	7233.91	7289.15	7344.65	7400.4	7456.41	7512.68	7569.21	7626	7683.04	7740.35	7797.92	7855.75	7913.84	7972.2	8030.82	8089.7	8148.85	8208.26	8267.93	8327.88	8388.08	8448.56	8509.3	8570.32	8631.6	8693.15	8754.97	8817.06	8879.42	8942.05	9004.95	9068.13	9131.58	9195.3	9259.3	9323.58	9388.13	9452.95	9518.05	9583.43	9649.08	9715.02	9781.23	9847.72	9914.49	9981.54	10048.9	10116.5	10184.4	10252.6	10321	10389.8	10458.8	10528.1	10597.7	10667.6	10737.8	10808.2	10879	10950	11021.3	11092.9	11164.8	11237	11309.5	11382.3	11455.4	11528.7	11602.4	11676.3	11750.6	11825.1	11899.9	11975	12050.5	12126.2	12202.2	12278.5	12355.1	12432	12509.3	12586.8	12664.6	12742.7	12821.1	12899.8	12978.8	13058.2	13137.8	13217.7	13298	13378.5	13459.4	13540.5	13622	13703.8	13785.8	13868.2	13950.9	14034	14117.3	14200.9	14284.9	14369.1	14453.7	14538.6	14623.8	14709.3	14795.1	14881.2	14967.7	15054.5	15141.6	15229	15316.7	15404.8	15493.1	15581.8	15670.8	15760.2	15849.8	15939.8	16030.1	16120.7	16211.7	16302.9	16394.5	16486.4	16578.7	16671.3	16764.2	16857.4	16951	17044.8	17139.1	17233.6	17328.5	17423.7	17519.2	17615.1	17711.3	17807.8	17904.7	18001.9	18099.5	18197.3	18295.6	18394.1	18493	18592.2	18691.8	18791.7	18891.9	18992.5	19093.4	19194.7	19296.3	19398.3	19500.6	19603.2	19706.2	19809.5	19913.2	20017.2	20121.5	20226.2	20331.3	20436.7	20542.5	20648.6	20755	20861.8	20968.9	21076.4	21184.3	21292.5	21401.1	21510	21619.2	21728.9	21838.8	21949.2	22059.8	22170.9	22282.3	22394	22506.2	22618.6	22731.5	22844.7	22958.2	23072.1	23186.4	23301	23416	23531.4	23647.1	23763.2	23879.7	23996.5	24113.7	24231.3	24349.2	24467.5	24586.1	24705.2	24824.6	24944.3	25064.5	25185	25305.9	25427.1	25548.7	25670.7	25793.1	25915.9	26039	26162.5	26286.4	26410.6	26535.2	26660.2	26785.6	26911.4	27037.5	27164	27290.9	27418.2	27545.9	27673.9	27802.4	27931.2	28060.4	28190	28319.9	28450.3	28581	28712.1	28843.6	28975.5	29107.8	29240.5	29373.6	29507	29640.9	29775.1	29909.7	30044.7	30180.2	30316	30452.2	30588.7	30725.7	30863.1	31000.9	31139.1	31277.6	31416.6	31556	31695.7	31835.9	31976.5	32117.4	32258.8	32400.6	32542.8	32685.3	32828.3	32971.7	33115.5	33259.6	33404.2	33549.2	33694.6	33840.5	33986.7	34133.3	34280.3	34427.8	34575.7	34723.9	34872.6	35021.7	35171.2	35321.1	35471.4	35622.2	35773.3	35924.9	36076.9	36229.3	36382.1	36535.3	36689	36843	36997.5	37152.4	37307.8	37463.5	37619.7	37776.3	37933.3	38090.7	38248.6	38406.8	38565.6	38724.7	38884.2	39044.2	39204.6	39365.5	39526.7	39688.4	39850.5	40013.1	40176	40339.4	40503.3	40667.6	40832.3	40997.4	41162.9	41328.9	41495.4	41662.2	41829.6	41997.3	42165.5	42334.1	42503.1	42672.6	42842.5	43012.9	43183.7	43354.9	43526.6	43698.8	43871.3	44044.3	44217.8	44391.7	44566	44740.8	44916	45091.7	45267.8	45444.4	45621.4	45798.9	45976.8	46155.2	46334	46513.2	46693	46873.1	47053.7	47234.8	47416.3	47598.3	47780.7	47963.6	48146.9	48330.7	48515	48699.7	48884.9	49070.5	49256.6	49443.1	49630.1	49817.6	50005.5	50193.9	50382.7	50572	50761.8	50952	51142.7	51333.9	51525.5	51717.6	51910.1	52103.2	52296.6	52490.6	52685	52879.9	53075.3	53271.1	53467.4	53664.2	53861.5	54059.2	54257.4	54456	54655.2	54854.8	55054.9	55255.4	55456.5	55658	55860	56062.5	56265.4	56468.9	56672.8	56877.2	57082	57287.4	57493.2	57699.5	57906.3	58113.6	58321.4	58529.6	58738.4	58947.6	59157.3	59367.5	59578.2	59789.3	60001	60213.1	60425.8	60638.9	60852.5	61066.6	61281.2	61496.3	61711.9	61927.9	62144.5	62361.6	62579.1	62797.2	63015.7	63234.8	63454.3	63674.4	63894.9	64115.9	64337.5	64559.5	64782.1	65005.1	65228.6	65452.7	65677.2	65902.3	66127.8	66353.9	66580.5	66807.5	67035.1	67263.2	67491.8	67720.9	67950.5	68180.6	68411.2	68642.3	68874	69106.1	69338.8	69572	69805.6	70039.8	70274.6	70509.8	70745.5	70981.8	71218.6	71455.9	71693.7	71932	72170.8	72410.2	72650.1	72890.5	73131.4	73372.9	73614.8	73857.3	74100.3	74343.8	74587.9	74832.5	75077.6	75323.2	75569.4	75816.1	76063.3	76311	76559.3	76808.1	77057.4	77307.2	77557.6	77808.5	78060	78312	78564.5	78817.5	79071.1	79325.2	79579.9	79835	80090.8	80347	80603.8	80861.1	81119	81377.4	81636.3	81895.8	82155.9	82416.4	82677.5	82939.2	83201.4	83464.1	83727.4	83991.2	84255.6	84520.5	84785.9	85051.9	85318.5	85585.6	85853.2	86121.4	86390.2	86659.5	86929.3	87199.7	87470.6	87742.1	88014.2	88286.8	88560	88833.7	89107.9	89382.8	89658.1	89934.1	90210.5	90487.6	90765.2	91043.4	91322.1	91601.4	91881.2	92161.6	92442.6	92724.1	93006.2	93288.8	93572.1	93855.8	94140.2	94425.1
